ChargeEVs_index_1,ChargeEVs_index_2,ChargeEVs
Oahu,2007011200,3.085128907043071
Oahu,2007011202,3.085128907043071
Oahu,2007011204,0.522083890561765
Oahu,2007011206,0.522083890561765
Oahu,2007011208,0.79781307835972
Oahu,2007011210,1.370756932656105
Oahu,2007011212,8.231811150279619
Oahu,2007011214,3.3255472161362354
Oahu,2007011216,3.3255472161362354
Oahu,2007011218,3.325547216136235
Oahu,2007011220,3.085128907043071
Oahu,2007011222,3.085128907043071
Oahu,2007011900,14.33994893213152
Oahu,2007011902,0.522083890561765
Oahu,2007011904,0.522083890561765
Oahu,2007011906,0.522083890561765
Oahu,2007011908,0.79781307835972
Oahu,2007011910,1.370756932656105
Oahu,2007011912,2.063710191694266
Oahu,2007011914,2.063710191694266
Oahu,2007011916,2.063710191694266
Oahu,2007011918,3.325547216136235
Oahu,2007011920,3.085128906474145
Oahu,2007011922,3.085128906474145
Oahu,2007021200,0.7731585308277903
Oahu,2007021202,14.369274040738697
Oahu,2007021204,0.522083890561765
Oahu,2007021206,0.522083890561765
Oahu,2007021208,0.79781307835972
Oahu,2007021210,1.370756932656105
Oahu,2007021212,1.57160676958348
Oahu,2007021214,3.3255472161362354
Oahu,2007021216,3.3255472161362354
Oahu,2007021218,3.325547216136235
Oahu,2007021220,3.085128906474145
Oahu,2007021222,0.7731585308277902
Oahu,2007050200,0.7731585308276259
Oahu,2007050202,0.522083890561765
Oahu,2007050204,0.522083890561765
Oahu,2007050206,0.522083890561765
Oahu,2007050208,0.79781307835972
Oahu,2007050210,17.24951770960022
Oahu,2007050212,2.063710191696366
Oahu,2007050214,2.063710191696366
Oahu,2007050216,2.063710191696366
Oahu,2007050218,3.325547216136235
Oahu,2007050220,3.085128906474145
Oahu,2007050222,0.7731585308276259
Oahu,2007092200,0.773158530827625
Oahu,2007092202,0.773158530827625
Oahu,2007092204,0.522083890561765
Oahu,2007092206,0.522083890561765
Oahu,2007092208,0.79781307835972
Oahu,2007092210,1.370756932656105
Oahu,2007092212,15.167722279494878
Oahu,2007092214,3.3255472161362354
Oahu,2007092216,3.3255472161362354
Oahu,2007092218,3.325547216136235
Oahu,2007092220,3.085128906474145
Oahu,2007092222,0.773158530827625
Oahu,2007102700,3.085128906474145
Oahu,2007102702,11.083950657180505
Oahu,2007102704,0.522083890561765
Oahu,2007102706,0.522083890561765
Oahu,2007102708,0.79781307835972
Oahu,2007102710,2.0637101916943834
Oahu,2007102712,2.0637101916943834
Oahu,2007102714,2.0637101916943834
Oahu,2007102716,2.0637101916943834
Oahu,2007102718,3.325547216136235
Oahu,2007102720,3.085128906474145
Oahu,2007102722,3.085128906474145
Oahu,2007121500,0.773158530827625
Oahu,2007121502,13.817815665143115
Oahu,2007121504,0.79781307835972
Oahu,2007121506,0.79781307835972
Oahu,2007121508,0.79781307835972
Oahu,2007121510,1.370756932656105
Oahu,2007121512,1.57160676958348
Oahu,2007121514,3.3255472161362354
Oahu,2007121516,3.3255472161362354
Oahu,2007121518,3.325547216136235
Oahu,2007121520,3.085128906474145
Oahu,2007121522,0.773158530827625
Oahu,2008022000,14.339948932131472
Oahu,2008022002,0.522083890561765
Oahu,2008022004,0.522083890561765
Oahu,2008022006,0.522083890561765
Oahu,2008022008,0.79781307835972
Oahu,2008022010,1.370756932656105
Oahu,2008022012,2.063710191694282
Oahu,2008022014,2.063710191694282
Oahu,2008022016,2.063710191694282
Oahu,2008022018,3.325547216136235
Oahu,2008022020,3.085128906474145
Oahu,2008022022,3.085128906474145
Oahu,2008041000,3.085128906474145
Oahu,2008041002,3.085128906474145
Oahu,2008041004,3.085128906474145
Oahu,2008041006,0.522083890561765
Oahu,2008041008,0.79781307835972
Oahu,2008041010,1.370756932656105
Oahu,2008041012,5.6687661366429385
Oahu,2008041014,3.3255472161362354
Oahu,2008041016,3.3255472161362354
Oahu,2008041018,3.325547216136235
Oahu,2008041020,3.085128906474145
Oahu,2008041022,3.085128906474145
Oahu,2008061700,3.085128906474145
Oahu,2008061702,3.085128906474145
Oahu,2008061704,0.522083890561765
Oahu,2008061706,0.522083890561765
Oahu,2008061708,0.79781307835972
Oahu,2008061710,6.277020869075189
Oahu,2008061712,3.3255472161362354
Oahu,2008061714,3.3255472161362354
Oahu,2008061716,3.3255472161362354
Oahu,2008061718,3.325547216136235
Oahu,2008061720,3.085128906474145
Oahu,2008061722,3.085128906474145
Oahu,2008081800,3.085128906474145
Oahu,2008081802,3.085128906474145
Oahu,2008081804,0.522083890561765
Oahu,2008081806,0.522083890561765
Oahu,2008081808,0.79781307835972
Oahu,2008081810,1.370756932656105
Oahu,2008081812,8.23181115255532
Oahu,2008081814,3.3255472161362354
Oahu,2008081816,3.3255472161362354
Oahu,2008081818,3.325547216136235
Oahu,2008081820,3.085128906474145
Oahu,2008081822,3.085128906474145
Oahu,2008091000,0.7731585308277023
Oahu,2008091002,2.2829529244225455
Oahu,2008091004,0.522083890561765
Oahu,2008091006,0.522083890561765
Oahu,2008091008,0.79781307835972
Oahu,2008091010,15.488648675745168
Oahu,2008091012,2.0637101916944047
Oahu,2008091014,2.0637101916944047
Oahu,2008091016,2.0637101916944047
Oahu,2008091018,3.325547216136235
Oahu,2008091020,3.085128906474145
Oahu,2008091022,0.7731585308277023
Oahu,2008112200,3.085128906474145
Oahu,2008112202,9.7453332894454
Oahu,2008112204,0.5220838905620578
Oahu,2008112206,0.5220838905620578
Oahu,2008112208,0.79781307835972
Oahu,2008112210,1.370756932656105
Oahu,2008112212,1.57160676958348
Oahu,2008112214,3.3255472161362354
