owner,variable,gen_tech,gen_vintage,gen_is_intermittent,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,Waiau_3,1947,0,1625205.637339458,1625205.637339458,1625205.637339458,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_4,1950,0,1628963.5702203657,1628963.5702203657,1628963.5702203657,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_5,1959,0,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_6,1961,0,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_7,1966,0,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_8,1968,0,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_9,1973,0,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723
HECO,capacity_in_place,Airport_DSG,2013,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
HECO,capacity_in_place,CIP_CT,2009,0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
HECO,capacity_in_place,IC_Schofield,2018,0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84
HECO,capacity_in_place,Kahe_1,1963,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_2,1964,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_3,1970,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_4,1972,0,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,,,,,,,,,,
HECO,capacity_in_place,Kahe_5,1974,0,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,,,,,
HECO,capacity_in_place,Kahe_6,1981,0,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,,,,,
HECO,capacity_in_place,Waiau_10,1973,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
HECO,capacity_in_place,Waiau_3,1947,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_4,1950,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_5,1959,0,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_6,1961,0,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_7,1966,0,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_8,1968,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_9,1973,0,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
HECO,capacity_retired,Kahe_1,1963,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_2,1964,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_3,1970,0,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,
HECO,capacity_retired,Kahe_4,1972,0,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,
HECO,capacity_retired,Kahe_5,1974,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,,,,
HECO,capacity_retired,Kahe_6,1981,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,,,,
HECO,capacity_retired,Waiau_3,1947,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_4,1950,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_5,1959,0,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_6,1961,0,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_7,1966,0,,,,,,,,,,,,,,,,82.9,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_8,1968,0,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,
HECO,fixed_om,Airport_DSG,2013,0,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737
HECO,fixed_om,CIP_CT,2009,0,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938
HECO,fixed_om,IC_Schofield,2018,0,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024
HECO,fixed_om,Kahe_1,1963,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_2,1964,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_3,1970,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,
HECO,fixed_om,Kahe_4,1972,0,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,,,,,,,,,,
HECO,fixed_om,Kahe_5,1974,0,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,,,,,
HECO,fixed_om,Kahe_6,1981,0,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,,,,,
HECO,fixed_om,Waiau_10,1973,0,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144
HECO,fixed_om,Waiau_3,1947,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_4,1950,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_5,1959,0,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_6,1961,0,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_7,1966,0,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_8,1968,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_9,1973,0,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256
HECO,fuel_cost,Airport_DSG,2013,0,109309.90996821193,109309.90996821193,109309.90996821193,,,,,,,,,,,,,,,,,,,,,,,459762.2672250133,459762.2672250133,459762.2672250133,459762.2672250133,459762.2672250133
HECO,fuel_cost,CIP_CT,2009,0,,,,,,,,,,,,,,,,760578.4386869506,760578.4386869506,760578.4386869506,760578.4386869506,760578.4386869506,2911663.8057121937,2911663.8057121937,2911663.8057121937,2911663.8057121937,2911663.8057121937,7437876.725426663,7437876.725426663,7437876.725426663,7437876.725426663,7437876.725426663
HECO,fuel_cost,IC_Schofield,2018,0,287103.74122679443,287103.74122679443,287103.74122679443,201063.57277721987,201063.57277721987,,,,,,265527.23769652785,265527.23769652785,265527.23769652785,265527.23769652785,265527.23769652785,,,,,,1731905.6711396931,1731905.6711396931,1731905.6711396931,1731905.6711396931,1731905.6711396931,5132032.006970627,5132032.006970627,5132032.006970627,5132032.006970627,5132032.006970627
HECO,fuel_cost,Kahe_1,1963,0,42082372.43231895,42082372.43231895,42082372.43231895,7940554.633778647,7940554.633778647,5126200.027522832,5126200.027522832,5126200.027522832,5126200.027522832,5126200.027522832,2316480.8266657325,2316480.8266657325,2316480.8266657325,2316480.8266657325,2316480.8266657325,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_2,1964,0,41114093.08109545,41114093.08109545,41114093.08109545,63818234.28871696,63818234.28871696,41578898.59757694,41578898.59757694,41578898.59757694,41578898.59757694,41578898.59757694,600487.5946844724,600487.5946844724,600487.5946844724,600487.5946844724,600487.5946844724,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_3,1970,0,44330160.47151426,44330160.47151426,44330160.47151426,85262852.2427163,85262852.2427163,88101631.20708251,88101631.20708251,88101631.20708251,88101631.20708251,88101631.20708251,16441847.334692314,16441847.334692314,16441847.334692314,16441847.334692314,16441847.334692314,18551430.146261357,18551430.146261357,18551430.146261357,18551430.146261357,18551430.146261357,,,,,,,,,,
HECO,fuel_cost,Kahe_4,1972,0,45157557.56820574,45157557.56820574,45157557.56820574,73985216.25643718,73985216.25643718,37738408.70814825,37738408.70814825,37738408.70814825,37738408.70814825,37738408.70814825,1922160.6077021481,1922160.6077021481,1922160.6077021481,1922160.6077021481,1922160.6077021481,6733562.079444401,6733562.079444401,6733562.079444401,6733562.079444401,6733562.079444401,,,,,,,,,,
HECO,fuel_cost,Kahe_5,1974,0,69702927.44827873,69702927.44827873,69702927.44827873,137996118.59814224,137996118.59814224,143360556.41396475,143360556.41396475,143360556.41396475,143360556.41396475,143360556.41396475,18736504.91964167,18736504.91964167,18736504.91964167,18736504.91964167,18736504.91964167,12163612.73504655,12163612.73504655,12163612.73504655,12163612.73504655,12163612.73504655,34535638.45288137,34535638.45288137,34535638.45288137,34535638.45288137,34535638.45288137,,,,,
HECO,fuel_cost,Kahe_6,1981,0,64320618.72894813,64320618.72894813,64320618.72894813,6387910.652117942,6387910.652117942,,,,,,,,,,,909629.3570930908,909629.3570930908,909629.3570930908,909629.3570930908,909629.3570930908,3933580.1862418656,3933580.1862418656,3933580.1862418656,3933580.1862418656,3933580.1862418656,,,,,
HECO,fuel_cost,Waiau_10,1973,0,,,,,,,,,,,,,,,,245732.8666214302,245732.8666214302,245732.8666214302,245732.8666214302,245732.8666214302,261316.56747333703,261316.56747333703,261316.56747333703,261316.56747333703,261316.56747333703,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355
HECO,fuel_cost,Waiau_6,1961,0,-2.681850016774804e-10,-2.681850016774804e-10,-2.681850016774804e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_7,1966,0,34540267.74308612,34540267.74308612,34540267.74308612,,,,,,,,2157111.7442244655,2157111.7442244655,2157111.7442244655,2157111.7442244655,2157111.7442244655,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_8,1968,0,37335635.94319689,37335635.94319689,37335635.94319689,962682.8258723335,962682.8258723335,3078638.143847708,3078638.143847708,3078638.143847708,3078638.143847708,3078638.143847708,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,273903.87028554786,273903.87028554786,273903.87028554786,273903.87028554786,273903.87028554786,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472
HECO,non_renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,9923.782668500698,9923.782668500698,9923.782668500698,9923.782668500698,9923.782668500698,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12,2.3972754089028563e-12
HECO,non_renewable_output,IC_Schofield,2018,0,,,,524.9701637494388,524.9701637494388,,,,,,629.0781709065002,629.0781709065002,629.0781709065002,629.0781709065002,629.0781709065002,,,,,,3700.8750836828062,3700.8750836828062,3700.8750836828062,3700.8750836828062,3700.8750836828062,3.7814165676146135e-13,3.7814165676146135e-13,3.7814165676146135e-13,3.7814165676146135e-13,3.7814165676146135e-13
HECO,non_renewable_output,Kahe_1,1963,0,331949.6860974534,331949.6860974534,331949.6860974534,59326.18793107307,59326.18793107307,36776.853975184815,36776.853975184815,36776.853975184815,36776.853975184815,36776.853975184815,13346.44841815678,13346.44841815678,13346.44841815678,13346.44841815678,13346.44841815678,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_2,1964,0,329097.74036686716,329097.74036686716,329097.74036686716,508987.9840310811,508987.9840310811,306428.2666642646,306428.2666642646,306428.2666642646,306428.2666642646,306428.2666642646,3462.429160935356,3462.429160935356,3462.429160935356,3462.429160935356,3462.429160935356,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_3,1970,0,364308.3921444481,364308.3921444481,364308.3921444481,703989.5711169159,703989.5711169159,673382.2915462359,673382.2915462359,673382.2915462359,673382.2915462359,673382.2915462359,109004.81786062363,109004.81786062363,109004.81786062363,109004.81786062363,109004.81786062363,109200.30871207402,109200.30871207402,109200.30871207402,109200.30871207402,109200.30871207402,,,,,,,,,,
HECO,non_renewable_output,Kahe_4,1972,0,355930.8120283179,355930.8120283179,355930.8120283179,595734.8445624196,595734.8445624196,281605.8318579041,281605.8318579041,281605.8318579041,281605.8318579041,281605.8318579041,13139.862019488652,13139.862019488652,13139.862019488652,13139.862019488652,13139.862019488652,40126.3745448205,40126.3745448205,40126.3745448205,40126.3745448205,40126.3745448205,,,,,,,,,,
HECO,non_renewable_output,Kahe_5,1974,0,569737.5161318076,569737.5161318076,569737.5161318076,1141675.05604541,1141675.05604541,1097859.5454123055,1097859.5454123055,1097859.5454123055,1097859.5454123055,1097859.5454123055,125449.01124009119,125449.01124009119,125449.01124009119,125449.01124009119,125449.01124009119,62408.14728107792,62408.14728107792,62408.14728107792,62408.14728107792,62408.14728107792,178540.51201511058,178540.51201511058,178540.51201511058,178540.51201511058,178540.51201511058,,,,,
HECO,non_renewable_output,Kahe_6,1981,0,504412.583989382,504412.583989382,504412.583989382,49726.37497324016,49726.37497324016,,,,,,,,,,,3722.0802423439836,3722.0802423439836,3722.0802423439836,3722.0802423439836,3722.0802423439836,22672.37414030265,22672.37414030265,22672.37414030265,22672.37414030265,22672.37414030265,,,,,
HECO,non_renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,,,,,
HECO,non_renewable_output,Waiau_5,1959,0,-2.007401962585988e-09,-2.007401962585988e-09,-2.007401962585988e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_7,1966,0,248796.5347381873,248796.5347381873,248796.5347381873,,,,,,,,10718.546555742525,10718.546555742525,10718.546555742525,10718.546555742525,10718.546555742525,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_8,1968,0,276762.23406558344,276762.23406558344,276762.23406558344,5342.354883081124,5342.354883081124,18483.063219051972,18483.063219051972,18483.063219051972,18483.063219051972,18483.063219051972,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,290.29298486932663,,,,,
HECO,renewable_output,Airport_DSG,2013,0,377.55158184319095,377.55158184319095,377.55158184319095,,,,,,,,,,,,,,,,,,,,,,,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194
HECO,renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,19062.33837689136,19062.33837689136,19062.33837689136,19062.33837689136,19062.33837689136
HECO,renewable_output,IC_Schofield,2018,0,1160.6497936726273,1160.6497936726273,1160.6497936726273,373.7432674851565,373.7432674851565,,,,,,447.86113065731837,447.86113065731837,447.86113065731837,447.86113065731837,447.86113065731837,,,,,,3012.8570957453703,3012.8570957453703,3012.8570957453703,3012.8570957453703,3012.8570957453703,17524.177166437417,17524.177166437417,17524.177166437417,17524.177166437417,17524.177166437417
