gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
AES,Oahu,multiple,2020,1386.818352959468,5305195.349675922,1466377.3352372854,180.0,31331181.826544113,14677622.956780847,37.001241023019986,0.8795144298322346,0.0,0.0
Airport_DSG,Oahu,multiple,2020,0.37755158184319093,6692.016395113142,0.0,8.0,283791.85665925033,67349.46997205736,947.7733910675026,0.005387436955524983,0.0,0.0
Airport_DSG,Oahu,multiple,2023,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2025,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2030,1.108555708390643,19648.899202672583,0.0,8.0,283791.85665925033,67349.46997205736,334.4804623055693,0.01581843191196694,0.0,0.0
Airport_DSG,Oahu,multiple,2035,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2040,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2045,1.3495460797799195,23920.399029340642,0.0,8.0,283791.85665925033,67349.46997205736,277.9169465053111,0.019257221458046796,0.0,0.0
Airport_DSG,Oahu,multiple,2050,3.5586244841815744,63075.8141071304,0.0,8.0,283791.85665925033,67349.46997205736,116.39810341879924,0.05077945896377817,0.0,0.0
Battery_Bulk,Oahu,Battery,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Bulk,Oahu,Battery,2023,-41.755775612499335,0.0,0.0,426.5,12380224.57681377,13137616.597335804,67.9023594802508,0.1005856259434855,417.55775612499326,375.8019805124939
Battery_Bulk,Oahu,Battery,2025,-72.14843761605684,0.0,0.0,598.5,16613205.345183283,17629560.830955442,52.7350546050077,0.12385147391776835,721.4843761605678,649.335938544511
Battery_Bulk,Oahu,Battery,2030,-172.01108496793574,0.0,0.0,601.5493930606992,16674287.107609203,17694379.427004512,22.200550195820405,0.2937808922616244,1720.1108496793586,1548.099764711423
Battery_Bulk,Oahu,Battery,2035,-213.6876008808327,0.0,0.0,761.1482625737522,19671373.34237153,20874820.10618272,21.082798378682245,0.2884353371012428,2136.8760088083254,1923.1884079274926
Battery_Bulk,Oahu,Battery,2040,-229.91890759242202,0.0,0.0,800.5705704457721,14238996.712939491,15110103.890657209,14.183310160633745,0.2950621275200119,2299.18907592422,2069.2701683317982
Battery_Bulk,Oahu,Battery,2045,-255.31648467350024,0.0,0.0,1013.2164208621625,17688359.27563803,18770490.063199483,15.86651666871903,0.25888985951602556,2553.1648467349996,2297.8483620614993
Battery_Bulk,Oahu,Battery,2050,-146.45184634887084,0.0,0.0,1007.0338957797896,16996061.36667593,18035839.052416097,26.578247232382058,0.1494132683432503,1464.5184634887064,1318.0666171398357
Battery_Conting,Oahu,Battery,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
