GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
Oahu_CentralTrackingPV_PV_02,2040,CentralTrackingPV,Oahu,SUN,10,2.46817e+06,204018
Oahu_CentralTrackingPV_PV_02,2045,CentralTrackingPV,Oahu,SUN,235.387,2.3159e+07,2.19487e+06
Oahu_CentralTrackingPV_PV_02,2050,CentralTrackingPV,Oahu,SUN,225.387,2.06908e+07,1.99085e+06
Oahu_CentralTrackingPV_PV_03,2020,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2023,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2025,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2030,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2035,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2040,CentralTrackingPV,Oahu,SUN,1,439648,24311.4
Oahu_CentralTrackingPV_PV_03,2045,CentralTrackingPV,Oahu,SUN,15.1576,1.38665e+06,133888
Oahu_CentralTrackingPV_PV_03,2050,CentralTrackingPV,Oahu,SUN,15.1576,1.38665e+06,133888
Oahu_CentralTrackingPV_PV_04,2020,CentralTrackingPV,Oahu,SUN,10,4.01558e+06,243114
Oahu_CentralTrackingPV_PV_04,2023,CentralTrackingPV,Oahu,SUN,143.811,2.40356e+07,2.197e+06
Oahu_CentralTrackingPV_PV_04,2025,CentralTrackingPV,Oahu,SUN,246.035,3.80191e+07,3.56083e+06
Oahu_CentralTrackingPV_PV_04,2030,CentralTrackingPV,Oahu,SUN,246.035,3.80191e+07,3.56083e+06
Oahu_CentralTrackingPV_PV_04,2035,CentralTrackingPV,Oahu,SUN,246.035,3.80191e+07,3.56083e+06
Oahu_CentralTrackingPV_PV_04,2040,CentralTrackingPV,Oahu,SUN,246.035,3.80191e+07,3.56083e+06
Oahu_CentralTrackingPV_PV_04,2045,CentralTrackingPV,Oahu,SUN,246.035,3.49127e+07,3.40605e+06
Oahu_CentralTrackingPV_PV_04,2050,CentralTrackingPV,Oahu,SUN,246.035,3.49127e+07,3.40605e+06
Oahu_CentralTrackingPV_PV_05,2020,CentralTrackingPV,Oahu,SUN,20,3.37048e+06,329845
Oahu_CentralTrackingPV_PV_05,2023,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2025,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2030,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2035,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2040,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2045,CentralTrackingPV,Oahu,SUN,34.1891,5.48879e+06,537032
Oahu_CentralTrackingPV_PV_05,2050,CentralTrackingPV,Oahu,SUN,34.1891,3.83829e+06,374795
Oahu_CentralTrackingPV_PV_06,2020,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2023,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2025,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2030,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2035,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2040,CentralTrackingPV,Oahu,SUN,1,443615,24311.4
Oahu_CentralTrackingPV_PV_06,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_06,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_07,2020,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2023,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2025,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2030,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2035,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2040,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2045,CentralTrackingPV,Oahu,SUN,67.1,1.23162e+07,1.15746e+06
Oahu_CentralTrackingPV_PV_07,2050,CentralTrackingPV,Oahu,SUN,18.9278,1.62946e+06,158623
Oahu_CentralTrackingPV_PV_08,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_08,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_08,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_08,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_08,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_08,2040,CentralTrackingPV,Oahu,SUN,158.477,1.51758e+07,1.47156e+06
Oahu_CentralTrackingPV_PV_08,2045,CentralTrackingPV,Oahu,SUN,158.477,1.51758e+07,1.47156e+06
Oahu_CentralTrackingPV_PV_08,2050,CentralTrackingPV,Oahu,SUN,166.473,1.58679e+07,1.53858e+06
Oahu_CentralTrackingPV_PV_09,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_09,2045,CentralTrackingPV,Oahu,SUN,338.27,3.12577e+07,2.98795e+06
Oahu_CentralTrackingPV_PV_09,2050,CentralTrackingPV,Oahu,SUN,338.27,3.12577e+07,2.98795e+06
Oahu_CentralTrackingPV_PV_10,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_10,2045,CentralTrackingPV,Oahu,SUN,57.3612,5.25445e+06,506673
Oahu_CentralTrackingPV_PV_10,2050,CentralTrackingPV,Oahu,SUN,90.4481,8.13295e+06,783955
Oahu_CentralTrackingPV_PV_11,2020,CentralTrackingPV,Oahu,SUN,49,8.33343e+06,808121
Oahu_CentralTrackingPV_PV_11,2023,CentralTrackingPV,Oahu,SUN,49,8.33343e+06,808121
Oahu_CentralTrackingPV_PV_11,2025,CentralTrackingPV,Oahu,SUN,337.352,4.8131e+07,4.6552e+06
Oahu_CentralTrackingPV_PV_11,2030,CentralTrackingPV,Oahu,SUN,337.352,4.8131e+07,4.6552e+06
Oahu_CentralTrackingPV_PV_11,2035,CentralTrackingPV,Oahu,SUN,337.352,4.8131e+07,4.6552e+06
Oahu_CentralTrackingPV_PV_11,2040,CentralTrackingPV,Oahu,SUN,346.392,4.90056e+07,4.73914e+06
Oahu_CentralTrackingPV_PV_11,2045,CentralTrackingPV,Oahu,SUN,346.392,4.90056e+07,4.73914e+06
Oahu_CentralTrackingPV_PV_11,2050,CentralTrackingPV,Oahu,SUN,346.392,4.49619e+07,4.34166e+06
Oahu_CentralTrackingPV_PV_12,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_12,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_12,2025,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_12,2030,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_12,2035,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_12,2040,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_12,2045,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_12,2050,CentralTrackingPV,Oahu,SUN,246.924,3.41658e+07,3.29436e+06
Oahu_CentralTrackingPV_PV_13,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_13,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_13,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_13,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_13,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_13,2040,CentralTrackingPV,Oahu,SUN,112.483,1.09113e+07,1.04448e+06
Oahu_CentralTrackingPV_PV_13,2045,CentralTrackingPV,Oahu,SUN,459.208,4.29485e+07,4.10711e+06
Oahu_CentralTrackingPV_PV_13,2050,CentralTrackingPV,Oahu,SUN,459.208,4.29485e+07,4.10711e+06
Oahu_CentralTrackingPV_PV_14,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_14,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_15,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_16,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_17,2050,CentralTrackingPV,Oahu,SUN,1.65268,143890,13850.1
Oahu_CentralTrackingPV_PV_18,2020,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2023,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2025,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2030,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2035,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2040,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2045,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_CentralTrackingPV_PV_18,2050,CentralTrackingPV,Oahu,SUN,0,0,0
Oahu_DistBattery,2020,DistBattery,Oahu,Battery,38.097,1.35828e+06,1.44138e+06
Oahu_DistBattery,2023,DistBattery,Oahu,Battery,38.097,1.35828e+06,1.44138e+06
Oahu_DistBattery,2025,DistBattery,Oahu,Battery,54.602,1.76447e+06,1.87242e+06
Oahu_DistBattery,2030,DistBattery,Oahu,Battery,77.45,2.22214e+06,2.35808e+06
Oahu_DistBattery,2035,DistBattery,Oahu,Battery,116.476,2.31214e+06,2.45359e+06
Oahu_DistBattery,2040,DistBattery,Oahu,Battery,163.531,3.01996e+06,3.20471e+06
Oahu_DistBattery,2045,DistBattery,Oahu,Battery,213.046,3.74e+06,3.96881e+06
Oahu_DistBattery,2050,DistBattery,Oahu,Battery,213.046,3.45035e+06,3.66143e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2020,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2023,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2025,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2030,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2035,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2040,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2045,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2050,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,FlatDistPV,Oahu,SUN,75.1204,2.04111e+07,637667
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2023,FlatDistPV,Oahu,SUN,75.1204,2.04111e+07,637667
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2025,FlatDistPV,Oahu,SUN,75.1204,2.04111e+07,637667
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2030,FlatDistPV,Oahu,SUN,112.847,2.52033e+07,929614
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2035,FlatDistPV,Oahu,SUN,175.954,3.27527e+07,1.38954e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2040,FlatDistPV,Oahu,SUN,175.954,3.27527e+07,1.38954e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2045,FlatDistPV,Oahu,SUN,175.954,2.84748e+07,1.51041e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2050,FlatDistPV,Oahu,SUN,165.259,1.87595e+07,1.14287e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,FlatDistPV,Oahu,SUN,295.58,8.03127e+07,2.50906e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2023,FlatDistPV,Oahu,SUN,295.58,8.03127e+07,2.50906e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2025,FlatDistPV,Oahu,SUN,295.58,8.03127e+07,2.50906e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2030,FlatDistPV,Oahu,SUN,318.253,8.31927e+07,2.68451e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2035,FlatDistPV,Oahu,SUN,407.246,9.38388e+07,3.33309e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2040,FlatDistPV,Oahu,SUN,474.523,1.0139e+08,3.79311e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2045,FlatDistPV,Oahu,SUN,692.335,1.07393e+08,5.65993e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2050,FlatDistPV,Oahu,SUN,692.335,7.32667e+07,4.46357e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2023,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2025,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2030,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2035,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2050,FlatDistPV,Oahu,SUN,0,0,0
Oahu_H-Power,2020,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2023,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2025,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2030,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2035,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2040,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2045,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2050,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_Hawaii_Cogen,2020,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2023,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2025,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2030,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2035,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2040,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2023,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2025,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2030,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2035,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2040,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2045,IC_Barge,Oahu,multiple,67.1456,7.83667e+06,2.50457e+06
Oahu_IC_Barge,2050,IC_Barge,Oahu,multiple,67.1456,7.83667e+06,2.50457e+06
Oahu_IC_MCBH,2020,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2023,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2025,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2030,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2035,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2040,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2045,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2050,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_Schofield,2020,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2023,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2025,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2030,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2035,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2040,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
