gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
AES,Oahu,multiple,2020,1386.818352959468,5305195.349675923,1466377.3352372872,180.0,31331181.826544113,14677622.956780847,37.001241023019986,0.8795144298322346,0.0,0.0
Airport_DSG,Oahu,multiple,2020,0.37755158184319093,6692.016395113142,0.0,8.0,283791.85665925033,67349.46997205736,947.7733910675026,0.005387436955524983,0.0,0.0
Airport_DSG,Oahu,multiple,2023,2.450068775790922,43426.914904457655,0.0,8.0,283791.85665925033,67349.46997205736,161.04374107146936,0.0349610270518111,0.0,0.0
Airport_DSG,Oahu,multiple,2025,3.9040440165061883,69198.29719202101,0.0,8.0,283791.85665925033,67349.46997205736,107.66774709663736,0.05570839064649241,0.0,0.0
Airport_DSG,Oahu,multiple,2030,0.39361760660247674,6976.783050224359,0.0,8.0,283791.85665925033,67349.46997205736,909.81222301675,0.005616689591930319,0.0,0.0
Airport_DSG,Oahu,multiple,2035,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2040,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2045,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Airport_DSG,Oahu,multiple,2050,0.0,0.0,0.0,8.0,283791.85665925033,67349.46997205736,0.0,0.0,0.0,0.0
Battery_Bulk,Oahu,Battery,2020,-6.72128958022899e-14,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-6.72128958022899e-14
Battery_Bulk,Oahu,Battery,2023,-27.8244107577807,0.0,0.0,339.5,9854832.928085053,10457727.631407985,81.1140689707464,0.08420242527623434,278.24410757780714,250.41969682002645
Battery_Bulk,Oahu,Battery,2025,-58.870818239621585,0.0,0.0,339.5,9854832.928085053,10457727.631407985,38.33735016371861,0.17815527943880466,588.7081823962154,529.8373641565938
Battery_Bulk,Oahu,Battery,2030,-80.03415257967015,0.0,0.0,504.5,13159913.840798091,13965005.353632597,37.65742265456143,0.1629868564691818,800.3415257967015,720.3073732170313
Battery_Bulk,Oahu,Battery,2035,-39.08750110939385,0.0,0.0,672.5,16314763.802933265,17312861.361210644,95.59073079547733,0.05971508037285814,390.87501109393844,351.7875099845446
Battery_Bulk,Oahu,Battery,2040,-65.27428348545817,0.0,0.0,1092.5,19771645.020635232,20981226.16177776,69.37030261013373,0.06138454921675636,652.7428348545816,587.4685513691234
Battery_Bulk,Oahu,Battery,2045,-264.45283465731944,0.0,0.0,2617.5,43971347.30955304,46661407.362763315,38.079781174404935,0.10380061807014931,2644.528346573194,2380.075511915875
Battery_Bulk,Oahu,Battery,2050,-229.34111779935023,0.0,0.0,2617.5,43340377.317126006,45991836.1612477,43.27964210186298,0.09001888676035255,2293.411177993502,2064.0700601941517
Battery_Conting,Oahu,Battery,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Conting,Oahu,Battery,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery_Reg,Oahu,Battery,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC_152,Oahu,multiple,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC_152,Oahu,multiple,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC_152,Oahu,multiple,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC_152,Oahu,multiple,2030,2517.7366803796367,12236503.398112971,1412792.8106320822,301.172,40396693.066787146,5636509.889318381,23.143685679406428,0.9543146874777074,0.0,0.0
CC_152,Oahu,multiple,2035,3364.203542666929,16350434.262085082,1887775.880465055,602.344,80223729.22479196,11273019.778636763,32.057270583580475,0.6375783610435962,0.0,0.0
CC_152,Oahu,multiple,2040,2900.262246274875,14095623.703829922,1002350.501133064,602.344,80223729.22479196,11273019.778636763,36.40787064786381,0.5496529642527718,0.0,0.0
CC_152,Oahu,multiple,2045,1621.0945383493804,7878714.633566653,0.0,602.344,80223729.22479196,11273019.778636763,61.30146101052239,0.30722718936267757,0.0,0.0
CC_152,Oahu,multiple,2050,2123.859144264098,10322211.150366312,0.0,602.344,80223729.22479196,11273019.778636763,47.94054277505984,0.4025103163686381,0.0,0.0
CIP_CT,Oahu,multiple,2020,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,Oahu,multiple,2023,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,Oahu,multiple,2025,2.8918844566712467,12787.563879640757,3655.464055020626,113.0,4008559.9753119107,1694967.0099513936,1976.6745991376174,0.0029214495258730825,0.0,0.0
CIP_CT,Oahu,multiple,2030,6.325997248968354,27972.79598671417,7996.327620357622,113.0,4008559.9753119107,1694967.0099513936,906.0231226285647,0.006390670837847368,0.0,0.0
CIP_CT,Oahu,multiple,2035,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,Oahu,multiple,2040,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,Oahu,multiple,2045,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CIP_CT,Oahu,multiple,2050,0.0,0.0,0.0,113.0,4008559.9753119107,1694967.0099513936,0.0,0.0,0.0,0.0
CentralTrackingPV,Oahu,SUN,2020,432.93593254741825,0.0,0.0,185.7,40336367.23039165,3462172.287805924,101.1663302246238,0.2661384496938759,0.0,0.0
CentralTrackingPV,Oahu,SUN,2023,798.0036875851239,0.0,0.0,333.7,62474679.15632002,5623248.129861232,85.33535414135181,0.27298864659324196,0.0,0.0
CentralTrackingPV,Oahu,SUN,2025,2331.245322647648,0.0,0.0,971.2,150421529.40166193,14128517.260712028,70.58461203709383,0.27401554291537467,0.0,0.0
CentralTrackingPV,Oahu,SUN,2030,2331.245322647648,0.0,0.0,971.2,150421529.40166193,14128517.260712028,70.58461203709383,0.27401554291537467,0.0,0.0
CentralTrackingPV,Oahu,SUN,2035,2331.245322647648,0.0,0.0,971.2,150421529.40166193,14128517.260712028,70.58461203709383,0.27401554291537467,0.0,0.0
CentralTrackingPV,Oahu,SUN,2040,2990.468160609476,0.0,0.0,1251.2,177383350.1261055,16728504.600577079,64.91018940897914,0.2728401885431516,0.0,0.0
CentralTrackingPV,Oahu,SUN,2045,5678.0378682769315,0.0,0.0,2431.2,282365004.44567215,26965746.086188838,54.4784585287965,0.2666081930093775,0.0,0.0
CentralTrackingPV,Oahu,SUN,2050,5730.675478595976,0.0,0.0,2431.2000000000003,262048176.08405215,25250986.812393207,50.13355999122707,0.26907975422419383,0.0,0.0
DistBattery,Oahu,Battery,2020,-7.1017327606943095,0.0,0.0,38.097,1358279.7920672877,1441376.0452705438,43.80239038801881,0.19151903775980375,71.01732760694307,63.915594846248766
