owner,variable,gen_tech,gen_vintage,gen_is_intermittent,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,Waiau_3,1947,0,1625205.637339458,1625205.637339458,1625205.637339458,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_4,1950,0,1628963.5702203657,1628963.5702203657,1628963.5702203657,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_5,1959,0,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_6,1961,0,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_7,1966,0,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_8,1968,0,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_9,1973,0,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723
HECO,capacity_in_place,Airport_DSG,2013,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
HECO,capacity_in_place,CIP_CT,2009,0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
HECO,capacity_in_place,IC_Schofield,2018,0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84
HECO,capacity_in_place,Kahe_1,1963,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_2,1964,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_3,1970,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,
HECO,capacity_in_place,Kahe_4,1972,0,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,,,,,,,,,,
HECO,capacity_in_place,Kahe_5,1974,0,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_6,1981,0,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_10,1973,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
HECO,capacity_in_place,Waiau_3,1947,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_4,1950,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_5,1959,0,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_6,1961,0,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_7,1966,0,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_8,1968,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_9,1973,0,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
HECO,capacity_retired,Kahe_1,1963,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_2,1964,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_3,1970,0,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,
HECO,capacity_retired,Kahe_4,1972,0,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,
HECO,capacity_retired,Kahe_5,1974,0,,,,,,,,,,,134.3,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_6,1981,0,,,,,,,,,,,134.4,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_3,1947,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_4,1950,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_5,1959,0,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_6,1961,0,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_7,1966,0,,,,,,,,,,,,,,,,82.9,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_8,1968,0,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,
HECO,fixed_om,Airport_DSG,2013,0,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737
HECO,fixed_om,CIP_CT,2009,0,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938
HECO,fixed_om,IC_Schofield,2018,0,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024
HECO,fixed_om,Kahe_1,1963,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_2,1964,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_3,1970,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,
HECO,fixed_om,Kahe_4,1972,0,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,,,,,,,,,,
HECO,fixed_om,Kahe_5,1974,0,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_6,1981,0,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_10,1973,0,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144
HECO,fixed_om,Waiau_3,1947,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_4,1950,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_5,1959,0,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_6,1961,0,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_7,1966,0,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_8,1968,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_9,1973,0,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256
HECO,fuel_cost,Airport_DSG,2013,0,109309.90996821193,109309.90996821193,109309.90996821193,,,,,,,,,,,,,,,,,,442018.595460484,442018.595460484,442018.595460484,442018.595460484,442018.595460484,1821082.314450548,1821082.314450548,1821082.314450548,1821082.314450548,1821082.314450548
HECO,fuel_cost,CIP_CT,2009,0,,,,,,,,,,,710833.1867643249,710833.1867643249,710833.1867643249,710833.1867643249,710833.1867643249,4838755.7268133685,4838755.7268133685,4838755.7268133685,4838755.7268133685,4838755.7268133685,8581157.04074148,8581157.04074148,8581157.04074148,8581157.04074148,8581157.04074148,7437876.725426949,7437876.725426949,7437876.725426949,7437876.725426949,7437876.725426949
HECO,fuel_cost,IC_Schofield,2018,0,287103.74122679443,287103.74122679443,287103.74122679443,419942.90516761097,419942.90516761097,,,,,,225602.81382644933,225602.81382644933,225602.81382644933,225602.81382644933,225602.81382644933,756524.9895667185,756524.9895667185,756524.9895667185,756524.9895667185,756524.9895667185,3251224.0782048227,3251224.0782048227,3251224.0782048227,3251224.0782048227,3251224.0782048227,9253934.579733416,9253934.579733416,9253934.579733416,9253934.579733416,9253934.579733416
HECO,fuel_cost,Kahe_1,1963,0,41893888.372836135,41893888.372836135,41893888.372836135,8123542.777233448,8123542.777233448,3798782.521998013,3798782.521998013,3798782.521998013,3798782.521998013,3798782.521998013,1678918.9054521597,1678918.9054521597,1678918.9054521597,1678918.9054521597,1678918.9054521597,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_2,1964,0,41022862.75859285,41022862.75859285,41022862.75859285,62630203.94913718,62630203.94913718,46133703.75794364,46133703.75794364,46133703.75794364,46133703.75794364,46133703.75794364,8315151.927318721,8315151.927318721,8315151.927318721,8315151.927318721,8315151.927318721,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_3,1970,0,44034932.72294121,44034932.72294121,44034932.72294121,86139263.91624214,86139263.91624214,87869461.52945243,87869461.52945243,87869461.52945243,87869461.52945243,87869461.52945243,31940056.03451048,31940056.03451048,31940056.03451048,31940056.03451048,31940056.03451048,26314299.37646365,26314299.37646365,26314299.37646365,26314299.37646365,26314299.37646365,,,,,,,,,,
HECO,fuel_cost,Kahe_4,1972,0,44834539.29957383,44834539.29957383,44834539.29957383,79476918.78554755,79476918.78554755,37738408.708148256,37738408.708148256,37738408.708148256,37738408.708148256,37738408.708148256,2097898.5377405337,2097898.5377405337,2097898.5377405337,2097898.5377405337,2097898.5377405337,6468880.679153051,6468880.679153051,6468880.679153051,6468880.679153051,6468880.679153051,,,,,,,,,,
HECO,fuel_cost,Kahe_5,1974,0,69110311.42906697,69110311.42906697,69110311.42906697,138598031.3669729,138598031.3669729,143352235.10658857,143352235.10658857,143352235.10658857,143352235.10658857,143352235.10658857,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_6,1981,0,64218423.16207405,64218423.16207405,64218423.16207405,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_10,1973,0,,,,,,,,,,,,,,,,527616.8614278946,527616.8614278946,527616.8614278946,527616.8614278946,527616.8614278946,2486007.463674779,2486007.463674779,2486007.463674779,2486007.463674779,2486007.463674779,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355,3512687.3426882355
HECO,fuel_cost,Waiau_7,1966,0,34402761.61289589,34402761.61289589,34402761.61289589,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_8,1968,0,37007142.62527065,37007142.62527065,37007142.62527065,962682.8258709366,962682.8258709366,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_9,1973,0,,,,,,,,,,,,,,,,336417.3341020781,336417.3341020781,336417.3341020781,336417.3341020781,336417.3341020781,2747941.061623631,2747941.061623631,2747941.061623631,2747941.061623631,2747941.061623631,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472,3906393.981380472
HECO,non_renewable_output,CIP_CT,2009,0,,,,,,,,,,,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,19687.909215956013,19687.909215956013,19687.909215956013,19687.909215956013,19687.909215956013,32936.35488308116,32936.35488308116,32936.35488308116,32936.35488308116,32936.35488308116,,,,,
HECO,non_renewable_output,IC_Schofield,2018,0,,,,1096.4566711222456,1096.4566711222456,,,,,,524.438168894813,524.438168894813,524.438168894813,524.438168894813,524.438168894813,1694.9570357700266,1694.9570357700266,1694.9570357700266,1694.9570357700266,1694.9570357700266,6933.11497651732,6933.11497651732,6933.11497651732,6933.11497651732,6933.11497651732,2.3098747429532702e-12,2.3098747429532702e-12,2.3098747429532702e-12,2.3098747429532702e-12,2.3098747429532702e-12
HECO,non_renewable_output,Kahe_1,1963,0,330247.2771070175,330247.2771070175,330247.2771070175,60800.46009926218,60800.46009926218,23356.951994317584,23356.951994317584,23356.951994317584,23356.951994317584,23356.951994317584,11285.579092159567,11285.579092159567,11285.579092159567,11285.579092159567,11285.579092159567,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_2,1964,0,328285.00033935683,328285.00033935683,328285.00033935683,501321.6832272309,501321.6832272309,340122.145442652,340122.145442652,340122.145442652,340122.145442652,340122.145442652,53330.54063687896,53330.54063687896,53330.54063687896,53330.54063687896,53330.54063687896,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_3,1970,0,361635.81875843945,361635.81875843945,361635.81875843945,711255.1939897856,711255.1939897856,671470.7552718091,671470.7552718091,671470.7552718091,671470.7552718091,671470.7552718091,215594.62073196727,215594.62073196727,215594.62073196727,215594.62073196727,215594.62073196727,160217.21840753724,160217.21840753724,160217.21840753724,160217.21840753724,160217.21840753724,,,,,,,,,,
HECO,non_renewable_output,Kahe_4,1972,0,353013.12151937705,353013.12151937705,353013.12151937705,639610.9183668789,639610.9183668789,281605.8318579041,281605.8318579041,281605.8318579041,281605.8318579041,281605.8318579041,14389.535075653394,14389.535075653394,14389.535075653394,14389.535075653394,14389.535075653394,38543.39752407148,38543.39752407148,38543.39752407148,38543.39752407148,38543.39752407148,,,,,,,,,,
HECO,non_renewable_output,Kahe_5,1974,0,564349.2355456298,564349.2355456298,564349.2355456298,1146586.0483203663,1146586.0483203663,1097793.4738854836,1097793.4738854836,1097793.4738854836,1097793.4738854836,1097793.4738854836,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_6,1981,0,503479.9503824188,503479.9503824188,503479.9503824188,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,2104.4484181568123,2104.4484181568123,2104.4484181568123,2104.4484181568123,2104.4484181568123,8708.086657496571,8708.086657496571,8708.086657496571,8708.086657496571,8708.086657496571,,,,,
HECO,non_renewable_output,Waiau_7,1966,0,247555.9071820145,247555.9071820145,247555.9071820145,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_8,1968,0,273752.7889453081,273752.7889453081,273752.7889453081,5342.354883081144,5342.354883081144,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,379.15818431911896,379.15818431911896,379.15818431911896,379.15818431911896,379.15818431911896,9214.166437414042,9214.166437414042,9214.166437414042,9214.166437414042,9214.166437414042,-5.159849927733749e-10,-5.159849927733749e-10,-5.159849927733749e-10,-5.159849927733749e-10,-5.159849927733749e-10
HECO,renewable_output,Airport_DSG,2013,0,377.55158184319095,377.55158184319095,377.55158184319095,,,,,,,,,,,,,,,,,,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194,5341.953232462177,5341.953232462177,5341.953232462177,5341.953232462177,5341.953232462177
HECO,renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,19062.338376891366,19062.338376891366,19062.338376891366,19062.338376891366,19062.338376891366
HECO,renewable_output,IC_Schofield,2018,0,1160.6497936726273,1160.6497936726273,1160.6497936726273,780.6030270259596,780.6030270259596,,,,,,534.4905731874691,534.4905731874691,534.4905731874691,534.4905731874691,534.4905731874691,1700.4223328163323,1700.4223328163323,1700.4223328163323,1700.4223328163323,1700.4223328163323,6561.471210050921,6561.471210050921,6561.471210050921,6561.471210050921,6561.471210050921,31599.0993122421,31599.0993122421,31599.0993122421,31599.0993122421,31599.0993122421
HECO,renewable_output,Kahe_6,1981,0,6.13588348707277e-11,6.13588348707277e-11,6.13588348707277e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8417.793672627246,8417.793672627246,8417.793672627246,8417.793672627246,8417.793672627246
HECO,renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8923.873452545231,8923.873452545231,8923.873452545231,8923.873452545231,8923.873452545231
HECO,total_output,Airport_DSG,2013,0,377.55158184319095,377.55158184319095,377.55158184319095,,,,,,,,,,,,,,,,,,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194,1349.5460797799194,5341.953232462177,5341.953232462177,5341.953232462177,5341.953232462177,5341.953232462177
HECO,total_output,CIP_CT,2009,0,,,,,,,,,,,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,2214.099037138932,19687.909215956013,19687.909215956013,19687.909215956013,19687.909215956013,19687.909215956013,32936.35488308116,32936.35488308116,32936.35488308116,32936.35488308116,32936.35488308116,19062.338376891366,19062.338376891366,19062.338376891366,19062.338376891366,19062.338376891366
HECO,total_output,IC_Schofield,2018,0,1160.6497936726273,1160.6497936726273,1160.6497936726273,1877.059698148205,1877.059698148205,,,,,,1058.928742082282,1058.928742082282,1058.928742082282,1058.928742082282,1058.928742082282,3395.379368586359,3395.379368586359,3395.379368586359,3395.379368586359,3395.379368586359,13494.586186568242,13494.586186568242,13494.586186568242,13494.586186568242,13494.586186568242,31599.0993122421,31599.0993122421,31599.0993122421,31599.0993122421,31599.0993122421
HECO,total_output,Kahe_1,1963,0,330247.2771070175,330247.2771070175,330247.2771070175,60800.46009926218,60800.46009926218,23356.951994317584,23356.951994317584,23356.951994317584,23356.951994317584,23356.951994317584,11285.579092159567,11285.579092159567,11285.579092159567,11285.579092159567,11285.579092159567,,,,,,,,,,,,,,,
