owner,variable,gen_tech,gen_vintage,gen_is_intermittent,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,amortized_cost,Waiau_3,1947,0,1625205.637339458,1625205.637339458,1625205.637339458,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_4,1950,0,1628963.5702203657,1628963.5702203657,1628963.5702203657,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_5,1959,0,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,1916683.5682790529,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_6,1961,0,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,1886312.22296878,,,,,,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_7,1966,0,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,2922902.4912918108,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_8,1968,0,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,3044450.263059773,,,,,,,,,,,,,,,,,,,
HECO,amortized_cost,Waiau_9,1973,0,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723,1838371.675620723
HECO,capacity_in_place,Airport_DSG,2013,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
HECO,capacity_in_place,CIP_CT,2009,0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
HECO,capacity_in_place,IC_Schofield,2018,0,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84,48.84
HECO,capacity_in_place,Kahe_1,1963,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_2,1964,0,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,,,,,,,,,,,,,,,
HECO,capacity_in_place,Kahe_3,1970,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,
HECO,capacity_in_place,Kahe_4,1972,0,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,85.3,,,,,,,,,,,
HECO,capacity_in_place,Kahe_5,1974,0,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,,,,,
HECO,capacity_in_place,Kahe_6,1981,0,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,134.4,,,,,
HECO,capacity_in_place,Waiau_10,1973,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
HECO,capacity_in_place,Waiau_3,1947,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_4,1950,0,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_5,1959,0,54.5,54.5,54.5,54.5,54.5,54.5,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_6,1961,0,53.5,53.5,53.5,53.5,53.5,53.5,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_7,1966,0,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_8,1968,0,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,,,,,,,,,,,,,,,,,,,
HECO,capacity_in_place,Waiau_9,1973,0,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9,52.9
HECO,capacity_retired,Kahe_1,1963,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_2,1964,0,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,
HECO,capacity_retired,Kahe_3,1970,0,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,,
HECO,capacity_retired,Kahe_4,1972,0,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,,
HECO,capacity_retired,Kahe_5,1974,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,,,,
HECO,capacity_retired,Kahe_6,1981,0,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,,,,
HECO,capacity_retired,Waiau_3,1947,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_4,1950,0,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_5,1959,0,,,,,,,54.5,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_6,1961,0,,,,,,,53.5,,,,,,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_7,1966,0,,,,,,,,,,,,82.9,,,,,,,,,,,,,,,,,,
HECO,capacity_retired,Waiau_8,1968,0,,,,,,,,,,,,86.1,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Airport_DSG,2013,0,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737,67349.46997205737
HECO,fixed_om,CIP_CT,2009,0,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938,1694967.0099513938
HECO,fixed_om,IC_Schofield,2018,0,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024,1821761.901489024
HECO,fixed_om,Kahe_1,1963,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_2,1964,0,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,876086.9790375899,,,,,,,,,,,,,,,
HECO,fixed_om,Kahe_3,1970,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,
HECO,fixed_om,Kahe_4,1972,0,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,910234.0963691404,,,,,,,,,,,
HECO,fixed_om,Kahe_5,1974,0,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,1433111.830508506,,,,,
HECO,fixed_om,Kahe_6,1981,0,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,1434178.9279251168,,,,,
HECO,fixed_om,Waiau_10,1973,0,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144,944401.3476142144
HECO,fixed_om,Waiau_3,1947,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_4,1950,0,497267.3961407027,497267.3961407027,497267.3961407027,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_5,1959,0,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,581568.0920529679,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_6,1961,0,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,570897.1178868582,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_7,1966,0,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,884623.7583704777,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_8,1968,0,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,918770.8757020277,,,,,,,,,,,,,,,,,,,
HECO,fixed_om,Waiau_9,1973,0,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256,1001178.9837433256
HECO,fuel_cost,Airport_DSG,2013,0,,,,,,,,,,85545.71681447183,,,,,,,,,182010.0113893177,183580.35957455193,,,,,,452571.24273773865,266016.4592166748,383606.5774643521,309339.7076117392,549284.9498341604
HECO,fuel_cost,CIP_CT,2009,0,,,,,,,,,,,690584.2852972477,,,721989.167090744,731260.4881270366,740997.9680139348,1058145.463927005,1070451.4170101434,,1532863.7969785368,2357679.197493931,1584029.471674684,2805228.894084543,1230158.229358302,,7321542.790524432,7371019.456869162,7437916.597209392,7500845.680180421,7558059.102349975
HECO,fuel_cost,IC_Schofield,2018,0,317284.9509698812,,,199717.6760636661,,,,355017.53333412844,713352.5959049199,679226.3984230246,,,45739.66164711037,,,228668.15329996136,169354.98402215028,398120.2345027622,185269.7737719868,277892.3841587672,1076501.6823290943,416886.8458737903,203165.07749769208,214157.1791830078,,6043737.226088947,6070345.954232693,11575858.129104907,6203816.635164931,9982360.157855468
HECO,fuel_cost,Kahe_1,1963,0,42967080.8753675,40412514.198915005,41230386.74421504,2596744.218470249,336249.0951033623,517791.7847658493,6920866.456782128,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_2,1964,0,41794951.9956732,39651879.68921444,40562746.19682753,52107305.22059783,40420895.37797083,43477748.11074108,13207039.660340516,14117418.393297987,1545446.6773733648,7119270.668431916,578846.1261295703,424837.861367684,,441016.9463998092,401701.73219401017,,,,,,,,,,,,,,,
HECO,fuel_cost,Kahe_3,1970,0,45071634.80701867,42296863.31978989,40951528.46203047,84527446.95793457,85193936.85678487,84946391.23339926,71604621.19680737,57580579.53815036,36568111.33892758,34068833.81182396,18580921.638361428,22255952.863795176,17201306.331643596,19660398.81880147,18755319.422075484,9579891.157525336,10993852.65612455,8950721.49771017,8764148.13706633,,,,,,,,,,,
HECO,fuel_cost,Kahe_4,1972,0,45984977.31413469,43236746.31142962,42449846.509253226,64672932.14679122,57610182.92789464,36765861.14896317,20953919.38249724,4389588.7999100825,3717857.6983371833,1643183.663091226,1852886.2734489718,1888081.5328086102,,1942631.741448308,1974063.9227242155,2210531.597319435,2249508.80242632,2282139.619269381,2318867.0105072423,,,,,,,,,,,
HECO,fuel_cost,Kahe_5,1974,0,71743946.8655525,66349541.71460967,63461921.67013001,136658287.27172324,137496367.61877424,137929085.0140786,118304198.07559666,100533408.39051063,94814341.14230944,61962334.30819913,21815918.679408327,14193293.686135948,18826830.54350868,14597164.989274133,15623694.61602799,22099149.41104671,17652153.93819309,21092162.1183643,18258938.098849587,28286746.80841228,27045298.768233165,15554048.297527332,8867424.952191278,6185904.993460302,3898948.757420813,,,,,
HECO,fuel_cost,Kahe_6,1981,0,65503710.85203941,61905171.88135884,62070622.730445705,29462157.13441214,10524031.642248942,,7241864.766675822,3826224.9176387833,,1267420.4776720274,,,2395458.215823201,,,,,,2906038.9339484363,6717467.970807345,3816265.4104897864,3862705.2794162277,3945696.11134809,3862909.4137763996,4004782.071082505,,,,,
HECO,fuel_cost,Waiau_10,1973,0,,,,,,,,157135.37837246945,,,,,,,236260.6233022657,239406.6746818012,,245602.728956511,248780.65376551263,252095.00572084976,1098278.2087657251,,,,,3457746.2948944033,3481112.6487670713,3512706.172942031,3898316.3927829005,2387499.139813723
HECO,fuel_cost,Waiau_7,1966,0,35489448.25990011,32984591.453288965,33667491.32769909,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_8,1968,0,37985851.25772656,36067670.32630147,35342604.07181736,1849309.3177765356,1906172.856752441,2958481.2776670936,800240.8020194389,,,,,,,,,,,,,,,,,,,,,,,
HECO,fuel_cost,Waiau_9,1973,0,,,,,,,,361434.6542056165,,,,,240225.76493534952,,,,586847.4052587334,,,,,,,,,3845295.068356149,3871280.354044895,3263793.1851418177,2963117.978165585,2341301.4918396417
HECO,non_renewable_output,Airport_DSG,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.418811734765768e-10,,-1.7462298274040222e-10
HECO,non_renewable_output,CIP_CT,2009,0,,,,,,,,,,,2214.099037138923,,,2214.099037138923,2214.099037138923,2214.099037138923,3117.8129298486933,3117.8129298486933,,6354.112792297112,8568.211829436035,6354.112792297112,9321.826536734698,4765.584594222833,,2.397275408902853e-12,1.3984106551933308e-12,-9.98864753709522e-13,9.98864753709522e-13,1.598183605935235e-12
HECO,non_renewable_output,IC_Schofield,2018,0,2.5328356254777164e-13,,,524.970163749439,,,,888.240656808121,1763.1909297238526,1659.0829225667915,,,108.53813512119173,,,508.33539910559836,378.7435517171814,885.5277065280966,396.9708064325737,586.8223897248578,2257.446921180805,762.4733008192027,434.15254048476777,454.0881163233543,,4.494891391692853e-13,1.5928325447546517e-12,4.6643416624114336e-12,1.0131342501910866e-12,3.749310200531098e-12
HECO,non_renewable_output,Kahe_1,1963,0,332497.1162604652,327072.85757005325,321457.05639614904,18544.394653755517,1987.7689133425022,3321.8788873046706,50528.765293840544,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_2,1964,0,328026.4377533865,325946.8079737875,321492.0000000001,422071.8632764135,319941.9593750441,333387.26786356076,94560.86701936457,101280.1860132482,11296.825309491258,50622.02355735672,3462.4291609353504,2308.2861072902333,,2308.2861072902333,1989.1746905089653,,,,,,,,,,,,,,,
HECO,non_renewable_output,Kahe_3,1970,0,363198.00216547627,356567.13541133073,330714.3265455194,706219.6726272352,695155.8530397153,675691.7663439807,549627.1528197397,431182.90603522304,259692.79700493638,233212.5845012575,130658.7380804734,151041.53567220966,116338.17425901505,126873.4918446124,118831.57504084051,59356.168832798474,63801.278556308134,53052.227624410254,50836.742570128656,,,,,,,,,,,
HECO,non_renewable_output,Kahe_4,1972,0,355456.8887857733,349476.42967797216,328353.78073301155,527537.7499209414,453948.94720943907,285739.7939218645,152438.77253973842,29632.859213082218,25094.42778541953,11739.261488053391,13139.862019488633,13138.405686035174,,13017.496561210437,13017.496561210437,14389.535075653372,14389.535075653372,14389.53507565333,14389.535075653372,,,,,,,,,,,
HECO,non_renewable_output,Kahe_5,1974,0,575732.6204968208,556101.4241571274,508283.5333724355,1144094.2459685404,1123745.3321151126,1099212.7833409123,900455.3476114691,738560.5598528848,679100.0654908167,429578.96384994616,141124.94258152993,94015.71379821256,114629.45531495988,89406.77005970792,92194.00731757176,130846.07757171686,110910.3238644396,119097.77454289912,105771.79597799317,150204.9068118131,147236.9691806275,85585.2955306225,49431.84228618031,33084.02870902177,22655.504814305372,,,,,
HECO,non_renewable_output,Kahe_6,1981,0,503771.13296357094,498232.90095371846,479740.7372764786,235524.4920422315,82064.89285197345,,53906.73854065406,17696.946612871165,,3904.0440165061855,,,16065.43332346866,,,,,,7699.642365887208,30372.01650618983,22672.374140302618,22672.374140302618,22672.374140302618,21932.051391972695,22419.620346983862,,,,,
HECO,non_renewable_output,Waiau_10,1973,0,,,,,,,,213.27647867950455,,,,,,,290.2929848693254,290.2929848693254,,290.2929848693254,290.2929848693254,290.2929848693254,2856.992611665153,,,,,,,,,
HECO,non_renewable_output,Waiau_5,1959,0,6.032033921207294e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_7,1966,0,251219.04067654797,243069.8249762635,238628.6657496561,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_8,1968,0,276063.7636391735,274443.1078411224,256009.6552482059,11548.272168189087,11542.7813598697,18483.063219051925,4240.991583693415,,,,,,,,,,,,,,,,,,,,,,,
HECO,non_renewable_output,Waiau_9,1973,0,,,,,,,,468.0233837689137,,,,,290.29298486932544,,,,669.4511691884455,,,,,,,,,,1.05658486697745e-10,,,
HECO,renewable_output,Airport_DSG,2013,0,,,,,,,,,,289.1884456671248,,,,,,,,,570.343878954608,570.343878954608,,,,,,1349.5460797799174,787.235213204952,1124.6217331500732,899.6973865199451,1582.5034387897203
HECO,renewable_output,CIP_CT,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,19062.338376891334,19062.338376891334,19062.338376891337,19062.338376891334,19062.338376891334
HECO,renewable_output,IC_Schofield,2018,0,1160.6497936726273,,,373.7432674851565,,,,632.3673006816346,1255.2727464902298,1181.1548833180682,,,77.27181479650898,,,524.559745117788,384.2763431551891,728.0375263312901,412.41574694564315,612.1848344138476,1957.3755897259207,903.1868854196132,309.0872591860365,323.28004149559933,,20965.258596973967,20916.217056396177,39527.48170563965,21006.126547455304,33544.413755158195
HECO,renewable_output,Kahe_6,1981,0,2.665770254699975e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Waiau_10,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8417.793672627233,8417.793672627233,8417.793672627233,9169.38239339752,5611.8624484181555
HECO,renewable_output,Waiau_5,1959,0,-6.032033921207294e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HECO,renewable_output,Waiau_9,1973,0,,,,,,,,,,,,,,,,,,,,,,,,,,8923.873452544709,8923.873452544607,7436.561210453922,6692.90508940853,5205.592847317751
HECO,total_output,Airport_DSG,2013,0,,,,,,,,,,289.1884456671248,,,,,,,,,570.343878954608,570.343878954608,,,,,,1349.5460797799174,787.235213204952,1124.6217331499313,899.6973865199451,1582.5034387895455
HECO,total_output,CIP_CT,2009,0,,,,,,,,,,,2214.099037138923,,,2214.099037138923,2214.099037138923,2214.099037138923,3117.8129298486933,3117.8129298486933,,6354.112792297112,8568.211829436035,6354.112792297112,9321.826536734698,4765.584594222833,,19062.338376891337,19062.338376891337,19062.338376891337,19062.338376891337,19062.338376891337
